lot_id,capacity,latitude,longitude,occupancy,vehicle_type,traffic_level,queue_length,is_special_day,timestamp,occupancy_rate,vehicle_weight,normalized_traffic,price_model1,demand,normalized_demand,price_model2,price_model3
BHMBCCTHL01,387,26.14449459,91.73620513,206,car,low,2,0,2016-10-19 08:58:00,0.5322997416020672,1.0,0.2,12.661498708010337,2.5922997416020674,-0.8947145921056463,8.210570815788707,8.210570815788707
BHMEURBRD01,470,26.14901995,91.7395035,305,car,low,1,0,2016-10-19 08:58:00,0.648936170212766,1.0,0.2,13.24468085106383,2.208936170212766,-1.176351710178248,7.647296579643504,8.647296579643504
Others-CCCPS8,1322,26.14754886,91.72799519,520,truck,low,2,0,2016-10-19 08:58:00,0.3933434190620272,1.5,0.2,11.966717095310136,3.053343419062027,-0.5560099724808486,8.887980055038302,8.887980055038302
Others-CCCPS135a,3883,26.14749943,91.72800489,2027,car,average,4,0,2016-10-19 08:58:00,0.5220190574298224,1.0,0.5,12.610095287149113,3.3720190574298226,-0.3218956875356273,9.356208624928746,9.356208624928746
Others-CCCPS119a,2803,26.14754061,91.72797041,539,bike,low,2,0,2016-10-19 08:58:00,0.1922939707456296,0.6,0.2,10.961469853728149,1.7722939707456298,-1.4971298431686857,7.005740313662629,8.005740313662628
BHMNCPHST01,1200,26.14001386,91.73099967,591,bike,low,2,0,2016-10-19 09:32:00,0.4925,0.6,0.2,12.4625,2.0725,-1.2765842117702313,7.446831576459537,8.446831576459537
BHMNCPNST01,485,26.14004753,91.73097233,303,bike,low,2,0,2016-10-19 09:32:00,0.6247422680412371,0.6,0.2,13.123711340206183,2.204742268041237,-1.179432750238438,7.641134499523124,8.641134499523124
Others-CCCPS98,3103,26.14749998,91.72797778,1116,car,low,3,0,2016-10-19 09:32:00,0.3596519497260715,1.0,0.2,11.798259748630358,2.919651949726072,-0.6542260862295243,8.691547827540951,8.691547827540951
BHMBCCTHL01,387,26.14449459,91.73620513,254,car,low,2,0,2016-10-19 09:32:00,0.6563307493540051,1.0,0.2,13.281653746770026,2.716330749354005,-0.8035955130332544,8.39280897393349,9.39280897393349
Others-CCCPS8,1322,26.14754886,91.72799519,591,cycle,low,3,0,2016-10-19 09:32:00,0.4470499243570348,1.0,0.2,12.235249621785174,3.0070499243570348,-0.5900193761051262,8.819961247789747,8.819961247789747
Others-CCCPS135a,3883,26.14749943,91.72800489,2466,car,low,3,0,2016-10-19 09:32:00,0.6350759721864537,1.0,0.2,13.175379860932267,3.1950759721864537,-0.4518864960264308,9.09622700794714,9.09622700794714
Broad Street,690,26.13795775,91.74099445,533,car,low,2,0,2016-10-19 09:32:00,0.7724637681159421,1.0,0.2,13.86231884057971,2.832463768115942,-0.7182786724199104,8.563442655160179,8.563442655160179
Others-CCCPS119a,2803,26.14754061,91.72797041,609,car,low,3,0,2016-10-19 09:32:00,0.2172672136996075,1.0,0.2,11.08633606849804,2.7772672136996075,-0.7588286872713942,8.48234262545721,8.48234262545721
BHMBCCMKT01,577,26.14453614,91.73617216,76,bike,low,2,0,2016-10-19 09:32:00,0.1317157712305026,0.6,0.2,10.658578856152513,1.7117157712305024,-1.541633470541622,6.916733058916755,7.916733058916755
Others-CCCPS202,2937,26.14749053,91.72799688,1090,car,low,2,0,2016-10-19 09:32:00,0.3711270003404834,1.0,0.2,11.855635001702415,2.4311270003404832,-1.013119755632982,7.973760488734037,8.973760488734037
Shopping,1920,26.15050395,91.73353109,1161,cycle,low,3,0,2016-10-19 09:32:00,0.6046875,1.0,0.2,13.0234375,3.1646875,-0.4742113134268071,9.051577373146385,9.051577373146385
BHMMBMMBX01,687,20.0000347,78.00000286,458,car,average,3,0,2016-10-19 09:32:00,0.6666666666666666,1.0,0.5,13.333333333333332,3.0166666666666666,-0.5829544596877518,8.834091080624496,8.834091080624496
BHMEURBRD01,470,26.14901995,91.7395035,355,car,average,3,0,2016-10-19 09:32:00,0.7553191489361702,1.0,0.5,13.77659574468085,3.10531914893617,-0.5178261285688548,8.96434774286229,8.96434774286229
Others-CCCPS105a,2009,26.14747299,91.72804914,1049,cycle,average,4,0,2016-10-19 09:32:00,0.5221503235440518,1.0,0.5,12.61075161772026,3.3721503235440515,-0.3217992532031266,9.356401493593747,9.356401493593747
Others-CCCPS98,3103,26.14749998,91.72797778,1210,cycle,average,4,0,2016-10-19 09:58:00,0.3899452143087334,1.0,0.5,11.949726071543669,3.239945214308733,-0.4189234161082609,9.162153167783478,9.162153167783478
BHMBCCMKT01,577,26.14453614,91.73617216,105,car,low,2,0,2016-10-19 09:58:00,0.1819757365684575,1.0,0.2,10.909878682842288,2.241975736568458,-1.1520792728752884,7.695841454249424,8.695841454249424
Others-CCCPS119a,2803,26.14754061,91.72797041,656,car,low,3,0,2016-10-19 09:58:00,0.2340349625401355,1.0,0.2,11.170174812700678,2.7940349625401355,-0.7465103012471365,8.506979397505727,9.506979397505727
BHMNCPHST01,1200,26.14001386,91.73099967,660,bike,average,4,0,2016-10-19 09:58:00,0.55,0.6,0.5,12.75,2.92,-0.6539703919397973,8.692059216120406,8.692059216120406
Others-CCCPS105a,2009,26.14747299,91.72804914,1176,car,low,3,0,2016-10-19 09:58:00,0.5853658536585366,1.0,0.2,12.926829268292682,3.1453658536585367,-0.4884059140569795,9.02318817188604,9.02318817188604
Broad Street,690,26.13795775,91.74099445,603,bike,average,3,0,2016-10-19 09:58:00,0.8739130434782608,0.6,0.5,14.369565217391305,2.743913043478261,-0.7833322475413494,8.4333355049173,8.4333355049173
Others-CCCPS135a,3883,26.14749943,91.72800489,2704,bike,low,3,0,2016-10-19 09:58:00,0.6963687870203451,0.6,0.2,13.481843935101724,2.7763687870203446,-0.759488714252649,8.481022571494702,9.481022571494702
BHMNCPNST01,485,26.14004753,91.73097233,331,car,low,2,0,2016-10-19 09:58:00,0.6824742268041237,1.0,0.2,13.41237113402062,2.742474226804124,-0.7843892707219046,8.431221458556191,9.431221458556193
BHMBCCTHL01,387,26.14449459,91.73620513,285,cycle,low,2,0,2016-10-19 09:58:00,0.7364341085271318,1.0,0.2,13.682170542635658,2.796434108527132,-0.7447477744656679,8.510504451068664,9.510504451068664
Others-CCCPS8,1322,26.14754886,91.72799519,668,car,low,3,0,2016-10-19 09:58:00,0.5052950075642966,1.0,0.2,12.526475037821482,3.0652950075642966,-0.5472297669700056,8.905540466059989,8.905540466059989
BHMEURBRD01,470,26.14901995,91.7395035,407,car,low,2,0,2016-10-19 09:58:00,0.8659574468085106,1.0,0.2,14.329787234042552,2.9259574468085106,-0.6495937680886075,8.700812463822786,8.700812463822786
BHMMBMMBX01,687,20.0000347,78.00000286,508,car,low,2,0,2016-10-19 09:58:00,0.7394468704512372,1.0,0.2,13.697234352256189,2.7994468704512374,-0.7425344562240076,8.514931087551984,8.514931087551984
Others-CCCPS202,2937,26.14749053,91.72799688,1219,car,low,3,0,2016-10-19 09:58:00,0.4150493701055499,1.0,0.2,12.07524685052775,2.97504937010555,-0.6135285056853126,8.772942988629374,8.772942988629374
Shopping,1920,26.15050395,91.73353109,1262,car,low,3,0,2016-10-19 09:58:00,0.6572916666666667,1.0,0.2,13.286458333333334,3.217291666666666,-0.4355657899491317,9.128868420101735,9.128868420101735
Broad Street,690,26.13795775,91.74099445,629,bike,average,5,0,2016-10-19 10:25:00,0.9115942028985508,0.6,0.5,14.557971014492754,3.7815942028985514,-0.0210023001280871,9.957995399743826,9.957995399743826
BHMBCCTHL01,387,26.14449459,91.73620513,316,bike,low,3,0,2016-10-19 10:25:00,0.8165374677002584,0.6,0.2,14.082687338501293,2.8965374677002584,-0.6712070843976581,8.657585831204685,9.657585831204685
Others-CCCPS105a,2009,26.14747299,91.72804914,1272,car,low,4,0,2016-10-19 10:25:00,0.6331508213041314,1.0,0.2,13.165754106520655,3.693150821304132,-0.0859770159430982,9.828045968113804,9.828045968113804
BHMNCPNST01,485,26.14004753,91.73097233,340,car,low,3,0,2016-10-19 10:25:00,0.7010309278350515,1.0,0.2,13.505154639175258,3.2610309278350518,-0.4034328477985603,9.19313430440288,10.19313430440288
Others-CCCPS135a,3883,26.14749943,91.72800489,2886,car,average,5,0,2016-10-19 10:25:00,0.7432397630697914,1.0,0.5,13.716198815348957,4.093239763069791,0.2079473549178259,10.415894709835651,10.415894709835651
Others-CCCPS202,2937,26.14749053,91.72799688,1285,bike,low,4,0,2016-10-19 10:25:00,0.4375212802179094,0.6,0.2,12.187606401089546,3.0175212802179097,-0.5823266199147509,8.835346760170498,9.835346760170498
BHMBCCMKT01,577,26.14453614,91.73617216,135,car,low,3,0,2016-10-19 10:25:00,0.2339688041594454,1.0,0.2,11.169844020797226,2.7939688041594453,-0.7465589043410779,8.506882191317844,9.506882191317844
BHMMBMMBX01,687,20.0000347,78.00000286,553,car,low,3,0,2016-10-19 10:25:00,0.8049490538573508,1.0,0.2,14.024745269286754,3.3649490538573508,-0.3270896485155347,9.34582070296893,9.34582070296893
BHMEURBRD01,470,26.14901995,91.7395035,426,cycle,low,3,0,2016-10-19 10:25:00,0.9063829787234042,1.0,0.2,14.53191489361702,3.466382978723404,-0.2525714615878101,9.49485707682438,9.49485707682438
Shopping,1920,26.15050395,91.73353109,1360,truck,low,4,0,2016-10-19 10:25:00,0.7083333333333334,1.5,0.2,13.541666666666668,4.368333333333333,0.4100441792158505,10.8200883584317,10.8200883584317
Others-CCCPS119a,2803,26.14754061,91.72797041,703,car,low,4,0,2016-10-19 10:25:00,0.2508027113806635,1.0,0.2,11.254013556903317,3.3108027113806635,-0.3668681277122982,9.266263744575404,10.266263744575404
Others-CCCPS98,3103,26.14749998,91.72797778,1280,car,low,4,0,2016-10-19 10:25:00,0.4125040283596519,1.0,0.2,12.06252014179826,3.4725040283596518,-0.2480746473159567,9.503850705368087,9.503850705368087
BHMNCPHST01,1200,26.14001386,91.73099967,724,car,low,3,0,2016-10-19 10:25:00,0.6033333333333334,1.0,0.2,13.016666666666667,3.1633333333333336,-0.475206148684648,9.049587702630705,10.049587702630705
Others-CCCPS8,1322,26.14754886,91.72799519,719,car,average,5,0,2016-10-19 10:25:00,0.5438729198184569,1.0,0.5,12.719364599092284,3.893872919818457,0.0614829869836095,10.12296597396722,10.12296597396722
BHMEURBRD01,470,26.14901995,91.7395035,451,bike,average,4,0,2016-10-19 10:59:00,0.9595744680851064,0.6,0.5,14.797872340425531,3.3295744680851067,-0.3530775021704918,9.293844995659017,10.293844995659017
BHMNCPNST01,485,26.14004753,91.73097233,352,truck,average,4,0,2016-10-19 10:59:00,0.7257731958762886,1.5,0.5,13.628865979381445,4.175773195876289,0.2685803411872915,10.537160682374582,10.537160682374582
Others-CCCPS8,1322,26.14754886,91.72799519,758,truck,average,5,0,2016-10-19 10:59:00,0.573373676248109,1.5,0.5,12.866868381240543,4.523373676248109,0.5239441911686401,11.04788838233728,11.04788838233728
Others-CCCPS202,2937,26.14749053,91.72799688,1357,car,average,5,0,2016-10-19 10:59:00,0.4620360912495744,1.0,0.5,12.310180456247872,3.812036091249574,0.0013617593280572,10.002723518656111,11.002723518656111
BHMMBMMBX01,687,20.0000347,78.00000286,591,car,average,5,0,2016-10-19 10:59:00,0.8602620087336245,1.0,0.5,14.301310043668122,4.210262008733625,0.2939174639182919,10.587834927836584,10.587834927836584
Others-CCCPS98,3103,26.14749998,91.72797778,1346,car,average,5,0,2016-10-19 10:59:00,0.4337737673219465,1.0,0.5,12.168868836609732,3.7837737673219465,-0.0194010884098369,9.961197823180326,10.961197823180326
BHMNCPHST01,1200,26.14001386,91.73099967,765,car,average,4,0,2016-10-19 10:59:00,0.6375,1.0,0.5,13.1875,3.4875,-0.2370578931152886,9.525884213769425,10.525884213769425
BHMBCCTHL01,387,26.14449459,91.73620513,339,car,average,4,0,2016-10-19 10:59:00,0.875968992248062,1.0,0.5,14.379844961240307,3.725968992248061,-0.0618672262425101,9.87626554751498,10.87626554751498
Shopping,1920,26.15050395,91.73353109,1408,car,average,5,0,2016-10-19 10:59:00,0.7333333333333333,1.0,0.5,13.666666666666666,4.083333333333333,0.2006696203348195,10.40133924066964,10.40133924066964
Others-CCCPS119a,2803,26.14754061,91.72797041,742,car,average,5,0,2016-10-19 10:59:00,0.2647163753121655,1.0,0.5,11.323581876560828,3.614716375312165,-0.1435986914892247,9.71280261702155,10.71280261702155
BHMBCCMKT01,577,26.14453614,91.73617216,156,car,average,3,0,2016-10-19 10:59:00,0.2703639514731369,1.0,0.5,11.351819757365684,2.620363951473137,-0.8740972883789802,8.25180542324204,9.25180542324204
Broad Street,690,26.13795775,91.74099445,666,car,average,4,0,2016-10-19 10:59:00,0.9652173913043478,1.0,0.5,14.826086956521738,3.815217391304348,0.0036988936987113,10.007397787397425,9.007397787397425
Others-CCCPS105a,2009,26.14747299,91.72804914,1349,car,average,5,0,2016-10-19 10:59:00,0.6714783474365356,1.0,0.5,13.357391737182676,4.021478347436536,0.1552280049427692,10.310456009885538,10.310456009885538
Others-CCCPS135a,3883,26.14749943,91.72800489,3024,car,average,5,0,2016-10-19 10:59:00,0.7787792943600309,1.0,0.5,13.893896471800154,4.12877929436003,0.2340563853975889,10.468112770795177,10.468112770795177
Others-CCCPS98,3103,26.14749998,91.72797778,1371,car,average,7,0,2016-10-19 11:25:00,0.4418304866258459,1.0,0.5,12.20915243312923,4.791830486625845,0.7211653359105594,11.44233067182112,11.44233067182112
Others-CCCPS119a,2803,26.14754061,91.72797041,754,truck,high,8,0,2016-10-19 11:25:00,0.2689975026757046,1.5,0.8,11.344987513378523,5.5089975026757045,1.2480303451367505,12.4960606902735,12.4960606902735
BHMEURBRD01,470,26.14901995,91.7395035,461,car,average,5,0,2016-10-19 11:25:00,0.9808510638297872,1.0,0.5,14.904255319148938,4.330851063829787,0.3825079208187805,10.76501584163756,11.76501584163756
BHMBCCMKT01,577,26.14453614,91.73617216,177,car,average,4,0,2016-10-19 11:25:00,0.3067590987868284,1.0,0.5,11.533795493934145,3.1567590987868286,-0.4800358941518582,9.039928211696283,10.039928211696283
Others-CCCPS202,2937,26.14749053,91.72799688,1372,car,average,6,0,2016-10-19 11:25:00,0.4671433435478379,1.0,0.5,12.335716717739189,4.317143343547838,0.3724375773545784,10.744875154709156,11.744875154709156
BHMMBMMBX01,687,20.0000347,78.00000286,592,car,high,7,0,2016-10-19 11:25:00,0.8617176128093159,1.0,0.8,14.30858806404658,5.001717612809316,0.8753584041894061,11.750716808378812,11.750716808378812
Broad Street,690,26.13795775,91.74099445,671,car,average,5,0,2016-10-19 11:25:00,0.972463768115942,1.0,0.5,14.86231884057971,4.3224637681159415,0.3763462143616187,10.752692428723238,9.752692428723238
Others-CCCPS8,1322,26.14754886,91.72799519,777,bike,high,8,0,2016-10-19 11:25:00,0.5877458396369137,0.6,0.8,12.938729198184568,4.747745839636914,0.6887786569044769,11.377557313808955,11.377557313808955
Others-CCCPS105a,2009,26.14747299,91.72804914,1369,car,average,6,0,2016-10-19 11:25:00,0.6814335490293678,1.0,0.5,13.40716774514684,4.531433549029368,0.5298653571623705,11.05973071432474,12.05973071432474
BHMBCCTHL01,387,26.14449459,91.73620513,338,car,average,5,0,2016-10-19 11:25:00,0.8733850129198967,1.0,0.5,14.366925064599483,4.223385012919897,0.3035582471207291,10.607116494241458,11.607116494241458
BHMNCPHST01,1200,26.14001386,91.73099967,769,car,average,5,0,2016-10-19 11:25:00,0.6408333333333334,1.0,0.5,13.204166666666666,3.990833333333333,0.132714719645362,10.265429439290724,11.265429439290724
Others-CCCPS135a,3883,26.14749943,91.72800489,3042,car,average,7,0,2016-10-19 11:25:00,0.7834148853978883,1.0,0.5,13.91707442698944,5.133414885397888,0.9721094861335016,11.944218972267002,11.944218972267002
BHMNCPNST01,485,26.14004753,91.73097233,363,car,average,4,0,2016-10-19 11:25:00,0.7484536082474227,1.0,0.5,13.742268041237114,3.5984536082474223,-0.1555460938764718,9.688907812247056,10.688907812247056
Shopping,1920,26.15050395,91.73353109,1412,car,high,9,0,2016-10-19 11:25:00,0.7354166666666667,1.0,0.8,13.677083333333334,5.875416666666667,1.5172192954039925,13.034438590807984,13.034438590807984
Shopping,1920,26.15050395,91.73353109,1437,cycle,average,6,0,2016-10-19 11:59:00,0.7484375,1.0,0.5,13.7421875,4.5984375,0.5790896472597825,11.158179294519568,11.158179294519568
BHMBCCMKT01,577,26.14453614,91.73617216,181,car,high,6,0,2016-10-19 11:59:00,0.3136915077989601,1.0,0.8,11.5684575389948,3.95369150779896,0.1054285675846762,10.210857135169354,11.210857135169354
Others-CCCPS202,2937,26.14749053,91.72799688,1332,car,high,8,0,2016-10-19 11:59:00,0.4535240040858018,1.0,0.8,12.267620020429009,5.093524004085801,0.9428037469121204,11.88560749382424,11.88560749382424
BHMBCCTHL01,387,26.14449459,91.73620513,332,bike,average,5,0,2016-10-19 11:59:00,0.8578811369509044,0.6,0.5,14.289405684754522,3.727881136950904,-0.0604624737734773,9.879075052453048,10.879075052453048
BHMNCPNST01,485,26.14004753,91.73097233,366,bike,average,5,0,2016-10-19 11:59:00,0.7546391752577319,0.6,0.5,13.77319587628866,3.624639175257732,-0.1363089305717937,9.727382138856411,10.727382138856411
BHMEURBRD01,470,26.14901995,91.7395035,463,cycle,average,5,0,2016-10-19 11:59:00,0.9851063829787234,1.0,0.5,14.925531914893618,4.335106382978723,0.3856340807124877,10.771268161424976,9.771268161424976
Others-CCCPS8,1322,26.14754886,91.72799519,779,cycle,average,5,0,2016-10-19 11:59:00,0.5892586989409985,1.0,0.5,12.946293494704992,3.939258698940998,0.0948255395564304,10.18965107911286,11.18965107911286
Others-CCCPS98,3103,26.14749998,91.72797778,1402,bike,average,6,0,2016-10-19 11:59:00,0.4518208185626813,0.6,0.5,12.259104092813406,3.8218208185626814,0.0085500855208748,10.01710017104175,11.01710017104175
Others-CCCPS119a,2803,26.14754061,91.72797041,757,car,average,6,0,2016-10-19 11:59:00,0.2700677845165893,1.0,0.5,11.350338922582946,4.120067784516589,0.2276564958163319,10.455312991632663,11.455312991632663
Others-CCCPS135a,3883,26.14749943,91.72800489,3098,car,average,7,0,2016-10-19 11:59:00,0.7978367241823332,1.0,0.5,13.989183620911666,5.147836724182333,0.98270445502384,11.965408910047678,11.965408910047678
BHMMBMMBX01,687,20.0000347,78.00000286,611,bike,average,5,0,2016-10-19 11:59:00,0.8893740902474527,0.6,0.5,14.446870451237263,3.759374090247453,-0.0373262520039133,9.925347495992172,9.925347495992172
BHMNCPHST01,1200,26.14001386,91.73099967,794,truck,average,6,0,2016-10-19 11:59:00,0.6616666666666666,1.5,0.5,13.308333333333334,5.111666666666666,0.95613220998158,11.912264419963158,11.912264419963158
Broad Street,690,26.13795775,91.74099445,634,cycle,average,6,0,2016-10-19 11:59:00,0.9188405797101448,1.0,0.5,14.594202898550725,4.768840579710145,0.7042758565449777,11.408551713089956,11.408551713089956
Others-CCCPS105a,2009,26.14747299,91.72804914,1390,car,average,6,0,2016-10-19 11:59:00,0.6918865107018417,1.0,0.5,13.45943255350921,4.541886510701842,0.5375446001068426,11.075089200213686,11.075089200213686
Shopping,1920,26.15050395,91.73353109,1439,car,high,10,0,2016-10-19 12:25:00,0.7494791666666667,1.0,0.8,13.747395833333334,6.389479166666668,1.894874064438308,13.789748128876615,13.789748128876615
Others-CCCPS119a,2803,26.14754061,91.72797041,772,cycle,high,9,0,2016-10-19 12:25:00,0.2754191937210132,1.0,0.8,11.377095968605063,5.415419193721013,1.1792832673886056,12.35856653477721,13.35856653477721
BHMBCCMKT01,577,26.14453614,91.73617216,171,cycle,high,7,0,2016-10-19 12:25:00,0.2963604852686308,1.0,0.8,11.481802426343156,4.436360485268631,0.4600201614207132,10.920040322841428,11.920040322841428
BHMNCPNST01,485,26.14004753,91.73097233,365,car,high,8,0,2016-10-19 12:25:00,0.7525773195876289,1.0,0.8,13.762886597938143,5.392577319587629,1.1625025399475764,12.325005079895153,13.325005079895153
Others-CCCPS8,1322,26.14754886,91.72799519,791,truck,high,9,0,2016-10-19 12:25:00,0.5983358547655068,1.5,0.8,12.991679273827534,6.338335854765507,1.8573017543715693,13.71460350874314,13.71460350874314
Others-CCCPS105a,2009,26.14747299,91.72804914,1415,car,high,10,0,2016-10-19 12:25:00,0.704330512692882,1.0,0.8,13.52165256346441,6.344330512692883,1.8617057152809977,13.723411430561995,13.723411430561995
Others-CCCPS98,3103,26.14749998,91.72797778,1420,bike,average,7,0,2016-10-19 12:25:00,0.4576216564614889,0.6,0.5,12.288108282307444,4.327621656461488,0.3801354445269047,10.760270889053809,11.760270889053809
BHMBCCTHL01,387,26.14449459,91.73620513,341,car,high,7,0,2016-10-19 12:25:00,0.8811369509043928,1.0,0.8,14.405684754521964,5.021136950904393,0.8896247738294708,11.77924954765894,12.77924954765894
Others-CCCPS135a,3883,26.14749943,91.72800489,3083,bike,high,11,0,2016-10-19 12:25:00,0.7939737316507854,0.6,0.8,13.969868658253928,6.453973731650786,1.942254840205935,13.88450968041187,13.88450968041187
Broad Street,690,26.13795775,91.74099445,637,car,high,8,0,2016-10-19 12:25:00,0.9231884057971016,1.0,0.8,14.615942028985508,5.563188405797102,1.2878415607030915,12.575683121406184,12.575683121406184
BHMNCPHST01,1200,26.14001386,91.73099967,794,car,high,9,0,2016-10-19 12:25:00,0.6616666666666666,1.0,0.8,13.308333333333334,5.801666666666668,1.463039036746182,12.926078073492365,12.926078073492365
BHMMBMMBX01,687,20.0000347,78.00000286,624,bike,high,9,0,2016-10-19 12:25:00,0.9082969432314412,0.6,0.8,14.541484716157203,5.5682969432314415,1.291594535341134,12.583189070682268,12.583189070682268
BHMEURBRD01,470,26.14901995,91.7395035,458,bike,high,8,0,2016-10-19 12:25:00,0.9744680851063828,0.6,0.8,14.872340425531917,5.134468085106383,0.9728832167453608,11.94576643349072,12.94576643349072
Others-CCCPS202,2937,26.14749053,91.72799688,1343,car,high,10,0,2016-10-19 12:25:00,0.4572693224378618,1.0,0.8,12.286346612189307,6.097269322437862,1.6802028109783047,13.36040562195661,13.36040562195661
BHMNCPHST01,1200,26.14001386,91.73099967,780,car,high,9,0,2016-10-19 12:58:00,0.65,1.0,0.8,13.25,5.790000000000001,1.454468148370935,12.90893629674187,12.90893629674187
Shopping,1920,26.15050395,91.73353109,1418,car,high,10,0,2016-10-19 12:58:00,0.7385416666666667,1.0,0.8,13.692708333333332,6.378541666666667,1.8868388565865133,13.773677713173027,13.773677713173027
Others-CCCPS8,1322,26.14754886,91.72799519,805,car,high,9,0,2016-10-19 12:58:00,0.6089258698940998,1.0,0.8,13.0446293494705,5.748925869894101,1.4242931382925317,12.848586276585063,12.848586276585063
Broad Street,690,26.13795775,91.74099445,641,bike,average,6,0,2016-10-19 12:58:00,0.9289855072463769,0.6,0.5,14.644927536231885,4.2989855072463765,0.3590979669480786,10.718195933896158,11.718195933896158
BHMBCCMKT01,577,26.14453614,91.73617216,165,car,high,7,0,2016-10-19 12:58:00,0.2859618717504332,1.0,0.8,11.429809358752166,4.425961871750433,0.4523808452159865,10.904761690431972,11.904761690431972
Others-CCCPS202,2937,26.14749053,91.72799688,1351,bike,high,9,0,2016-10-19 12:58:00,0.459993190330269,0.6,0.8,12.299965951651345,5.119993190330269,0.962249270399402,11.924498540798805,12.924498540798805
Others-CCCPS135a,3883,26.14749943,91.72800489,3060,car,high,11,0,2016-10-19 12:58:00,0.7880504764357456,1.0,0.8,13.940252382178729,6.928050476435746,2.290534171136132,14.581068342272264,14.581068342272264
BHMNCPNST01,485,26.14004753,91.73097233,365,car,high,8,0,2016-10-19 12:58:00,0.7525773195876289,1.0,0.8,13.762886597938143,5.392577319587629,1.1625025399475764,12.325005079895153,13.325005079895153
BHMMBMMBX01,687,20.0000347,78.00000286,641,car,high,9,0,2016-10-19 12:58:00,0.9330422125181952,1.0,0.8,14.665211062590975,6.073042212518196,1.662404423426051,13.324808846852104,13.324808846852104
BHMEURBRD01,470,26.14901995,91.7395035,460,bike,high,8,0,2016-10-19 12:58:00,0.9787234042553192,0.6,0.8,14.893617021276595,5.13872340425532,0.976009376639068,11.952018753278136,12.952018753278136
BHMBCCTHL01,387,26.14449459,91.73620513,345,car,high,8,0,2016-10-19 12:58:00,0.8914728682170543,1.0,0.8,14.45736434108527,5.531472868217055,1.2645418179294174,12.529083635858836,12.529083635858836
Others-CCCPS98,3103,26.14749998,91.72797778,1445,car,high,9,0,2016-10-19 12:58:00,0.4656783757653883,1.0,0.8,12.328391878826942,5.605678375765389,1.3190567141030154,12.63811342820603,13.63811342820603
Others-CCCPS119a,2803,26.14754061,91.72797041,784,bike,high,8,0,2016-10-19 12:58:00,0.2797003210845523,0.6,0.8,11.398501605422762,4.439700321084552,0.4624737637038483,10.924947527407696,11.924947527407696
Others-CCCPS105a,2009,26.14747299,91.72804914,1446,car,high,10,0,2016-10-19 12:58:00,0.719761075161772,1.0,0.8,13.59880537580886,6.359761075161773,1.87304174057998,13.74608348115996,13.74608348115996
BHMMBMMBX01,687,20.0000347,78.00000286,639,car,high,8,0,2016-10-19 13:25:00,0.9301310043668122,1.0,0.8,14.650655021834062,5.570131004366813,1.292941923906675,12.585883847813353,12.585883847813353
Others-CCCPS135a,3883,26.14749943,91.72800489,3040,car,high,9,0,2016-10-19 13:25:00,0.7828998197270152,1.0,0.8,13.914499098635076,5.922899819727016,1.552102678654136,13.104205357308272,13.104205357308272
Others-CCCPS98,3103,26.14749998,91.72797778,1436,car,high,8,0,2016-10-19 13:25:00,0.4627779568159845,1.0,0.8,12.313889784079922,5.102777956815984,0.9496021408447096,11.89920428168942,11.89920428168942
Others-CCCPS202,2937,26.14749053,91.72799688,1357,bike,high,8,0,2016-10-19 13:25:00,0.4620360912495744,0.6,0.8,12.310180456247872,4.622036091249575,0.5964262950951978,11.192852590190396,12.192852590190396
BHMBCCMKT01,577,26.14453614,91.73617216,167,bike,high,6,0,2016-10-19 13:25:00,0.2894280762564991,0.6,0.8,11.447140381282496,3.449428076256499,-0.265027339569842,9.469945320860315,10.469945320860315
Shopping,1920,26.15050395,91.73353109,1419,cycle,average,6,0,2016-10-19 13:25:00,0.7390625,1.0,0.5,13.6953125,4.5890625,0.5722023262439588,11.144404652487918,12.144404652487918
Others-CCCPS119a,2803,26.14754061,91.72797041,777,car,high,8,0,2016-10-19 13:25:00,0.2772029967891545,1.0,0.8,11.386014983945772,4.917202996789154,0.8132699464763499,11.6265398929527,11.6265398929527
BHMBCCTHL01,387,26.14449459,91.73620513,345,car,high,7,0,2016-10-19 13:25:00,0.8914728682170543,1.0,0.8,14.45736434108527,5.031472868217054,0.8972180304188363,11.794436060837672,11.794436060837672
BHMNCPNST01,485,26.14004753,91.73097233,365,car,high,7,0,2016-10-19 13:25:00,0.7525773195876289,1.0,0.8,13.762886597938143,4.8925773195876285,0.7951787524369954,11.590357504873992,12.590357504873992
Broad Street,690,26.13795775,91.74099445,647,bike,high,7,0,2016-10-19 13:25:00,0.9376811594202898,0.6,0.8,14.68840579710145,4.59768115942029,0.5785340034870082,11.157068006974017,11.157068006974017
Others-CCCPS105a,2009,26.14747299,91.72804914,1449,car,high,8,0,2016-10-19 13:25:00,0.7212543554006968,1.0,0.8,13.606271777003483,5.361254355400697,1.1394912002651718,12.278982400530346,12.278982400530346
BHMNCPHST01,1200,26.14001386,91.73099967,783,car,high,8,0,2016-10-19 13:25:00,0.6525,1.0,0.8,13.2625,5.2925,1.088980979797907,12.177961959595812,12.177961959595812
BHMEURBRD01,470,26.14901995,91.7395035,465,cycle,high,8,0,2016-10-19 13:25:00,0.9893617021276596,1.0,0.8,14.9468085106383,5.62936170212766,1.336455612383493,12.672911224766988,11.672911224766988
