lot_id,capacity,latitude,longitude,occupancy,vehicle_type,traffic_level,queue_length,is_special_day,timestamp,occupancy_rate,vehicle_weight,normalized_traffic,price_model1,demand,normalized_demand,price_model2,price_model3
BHMBCCTHL01,387,26.14449459,91.73620513,330,truck,average,5,0,2016-10-06 12:57:00,0.8527131782945736,1.5,0.5,14.263565891472869,4.802713178294573,0.7291602789546929,11.458320557909385,12.458320557909385
Others-CCCPS119a,2803,26.14754061,91.72797041,605,car,average,6,0,2016-10-06 12:57:00,0.21584017124509455,1.0,0.5,11.079200856225473,4.065840171245094,0.18781831122724282,10.375636622454484,11.375636622454484
BHMEURBRD01,470,26.14901995,91.7395035,459,truck,high,8,0,2016-10-06 12:57:00,0.9765957446808511,1.5,0.8,14.882978723404255,6.216595744680851,1.7678656777150679,13.535731355430137,12.535731355430137
Shopping,1920,26.15050395,91.73353109,1422,car,high,9,0,2016-10-06 12:57:00,0.740625,1.0,0.8,13.703125,5.880625,1.521045584857227,13.042091169714453,13.042091169714453
BHMBCCMKT01,577,26.14453614,91.73617216,198,car,average,5,0,2016-10-06 12:57:00,0.3431542461005199,1.0,0.5,11.7157712305026,3.6931542461005193,-0.08597449992473696,9.828051000150527,10.828051000150527
Broad Street,690,26.13795775,91.74099445,672,bike,high,8,0,2016-10-06 12:57:00,0.9739130434782609,0.6,0.8,14.869565217391305,5.133913043478261,0.9724754567592248,11.94495091351845,10.94495091351845
BHMNCPNST01,485,26.14004753,91.73097233,344,car,high,7,0,2016-10-06 13:30:00,0.709278350515464,1.0,0.8,13.54639175257732,4.849278350515464,0.7633692698072133,11.526738539614428,12.526738539614428
Broad Street,690,26.13795775,91.74099445,671,car,average,6,0,2016-10-06 13:30:00,0.972463768115942,1.0,0.5,14.86231884057971,4.8224637681159415,0.7436700018721991,11.487340003744396,10.487340003744396
Others-CCCPS202,2937,26.14749053,91.72799688,1340,bike,high,8,0,2016-10-06 13:30:00,0.45624787197820904,0.6,0.8,12.281239359891046,4.616247871978209,0.5921739938437985,11.184347987687598,12.184347987687598
Others-CCCPS8,1322,26.14754886,91.72799519,779,car,high,8,0,2016-10-06 13:30:00,0.5892586989409985,1.0,0.8,12.946293494704992,5.229258698940999,1.0425209113337286,12.085041822667456,12.085041822667456
Shopping,1920,26.15050395,91.73353109,1419,car,high,9,0,2016-10-06 13:30:00,0.7390625,1.0,0.8,13.6953125,5.879062500000001,1.519897698021257,13.039795396042514,13.039795396042514
BHMNCPHST01,1200,26.14001386,91.73099967,727,bike,high,8,0,2016-10-06 13:30:00,0.6058333333333333,0.6,0.8,13.029166666666667,4.765833333333333,0.7020665902867619,11.404133180573524,12.404133180573524
BHMMBMMBX01,687,20.0000347,78.00000286,585,car,high,7,0,2016-10-06 13:30:00,0.851528384279476,1.0,0.8,14.25764192139738,4.9915283842794755,0.8678729121586228,11.735745824317245,11.735745824317245
BHMBCCMKT01,577,26.14453614,91.73617216,208,bike,high,7,0,2016-10-06 13:30:00,0.36048526863084923,0.6,0.8,11.802426343154247,4.020485268630849,0.15449844200636667,10.308996884012734,11.308996884012734
BHMBCCTHL01,387,26.14449459,91.73620513,325,car,high,7,0,2016-10-06 13:30:00,0.8397932816537468,1.0,0.8,14.198966408268735,4.9797932816537465,0.8592517474720065,11.718503494944013,11.718503494944013
Others-CCCPS105a,2009,26.14747299,91.72804914,1364,bike,high,9,0,2016-10-06 13:30:00,0.6789447486311598,0.6,0.8,13.394723743155799,5.33894474863116,1.123101501752256,12.246203003504512,12.246203003504512
Others-CCCPS135a,3883,26.14749943,91.72800489,3130,bike,high,9,0,2016-10-06 13:30:00,0.8060777749163018,0.6,0.8,14.030388874581508,5.466077774916302,1.216499471217737,12.432998942435473,12.432998942435473
Others-CCCPS119a,2803,26.14754061,91.72797041,592,car,high,7,0,2016-10-06 13:30:00,0.21120228326792723,1.0,0.8,11.056011416339636,4.351202283267927,0.3974588948277339,10.794917789655468,11.794917789655468
BHMEURBRD01,470,26.14901995,91.7395035,460,bike,high,8,0,2016-10-06 13:30:00,0.9787234042553191,0.6,0.8,14.893617021276595,5.13872340425532,0.976009376639068,11.952018753278136,10.952018753278136
Others-CCCPS98,3103,26.14749998,91.72797778,1196,cycle,high,8,0,2016-10-06 13:30:00,0.3854334514985498,1.0,0.8,11.92716725749275,5.025433451498549,0.8927811875720447,11.785562375144089,11.785562375144089
BHMEURBRD01,470,26.14901995,91.7395035,455,car,average,5,0,2016-10-06 13:57:00,0.9680851063829787,1.0,0.5,14.840425531914894,4.318085106382979,0.3731294411376598,10.746258882275319,11.746258882275319
Others-CCCPS135a,3883,26.14749943,91.72800489,3134,car,average,7,0,2016-10-06 13:57:00,0.8071079062580478,1.0,0.5,14.03553953129024,5.157107906258047,0.9895155064533434,11.979031012906686,11.979031012906686
Others-CCCPS8,1322,26.14754886,91.72799519,781,car,average,5,0,2016-10-06 13:57:00,0.5907715582450832,1.0,0.5,12.953857791225417,3.940771558245083,0.09593695797552444,10.19187391595105,11.19187391595105
BHMMBMMBX01,687,20.0000347,78.00000286,582,truck,average,6,0,2016-10-06 13:57:00,0.8471615720524017,1.5,0.5,14.235807860262009,5.297161572052401,1.0924055924019895,12.184811184803978,12.184811184803978
BHMBCCTHL01,387,26.14449459,91.73620513,328,truck,average,5,0,2016-10-06 13:57:00,0.8475452196382429,1.5,0.5,14.237726098191214,4.797545219638243,0.7253636506600107,11.45072730132002,11.45072730132002
Others-CCCPS202,2937,26.14749053,91.72799688,1337,car,average,6,0,2016-10-06 13:57:00,0.45522642151855636,1.0,0.5,12.276132107592781,4.305226421518556,0.36368283948405045,10.727365678968102,10.727365678968102
Broad Street,690,26.13795775,91.74099445,666,car,average,6,0,2016-10-06 13:57:00,0.9652173913043478,1.0,0.5,14.826086956521738,4.815217391304348,0.7383464687198722,11.476692937439745,10.476692937439745
BHMNCPNST01,485,26.14004753,91.73097233,343,car,average,5,0,2016-10-06 13:57:00,0.7072164948453609,1.0,0.5,13.536082474226804,4.057216494845361,0.18148294827241132,10.362965896544821,11.362965896544821
Others-CCCPS119a,2803,26.14754061,91.72797041,581,car,average,5,0,2016-10-06 13:57:00,0.20727791651801641,1.0,0.5,11.036389582590083,3.557277916518016,-0.18579571595529895,9.628408568089402,10.628408568089402
Others-CCCPS105a,2009,26.14747299,91.72804914,1363,car,average,6,0,2016-10-06 13:57:00,0.6784469885515182,1.0,0.5,13.392234942757591,4.528446988551518,0.527671287749664,11.055342575499328,11.055342575499328
Shopping,1920,26.15050395,91.73353109,1421,car,average,7,0,2016-10-06 13:57:00,0.7401041666666667,1.0,0.5,13.700520833333334,5.090104166666666,0.9402913716451863,11.880582743290374,11.880582743290374
Others-CCCPS98,3103,26.14749998,91.72797778,1178,bike,average,5,0,2016-10-06 13:57:00,0.3796326135997422,0.6,0.5,11.898163067998711,3.2496326135997418,-0.4118065917108597,9.17638681657828,10.17638681657828
BHMNCPHST01,1200,26.14001386,91.73099967,724,car,average,6,0,2016-10-06 13:57:00,0.6033333333333334,1.0,0.5,13.016666666666667,4.453333333333333,0.4724892230926492,10.9449784461853,10.9449784461853
BHMBCCMKT01,577,26.14453614,91.73617216,200,car,average,5,0,2016-10-06 13:57:00,0.3466204506065858,1.0,0.5,11.733102253032929,3.696620450606586,-0.08342806118982764,9.833143877620344,10.833143877620344
BHMNCPNST01,485,26.14004753,91.73097233,320,car,average,4,0,2016-10-06 14:30:00,0.6597938144329897,1.0,0.5,13.298969072164947,3.5097938144329897,-0.22067979640412091,9.558640407191758,10.558640407191758
BHMBCCMKT01,577,26.14453614,91.73617216,175,cycle,average,3,0,2016-10-06 14:30:00,0.30329289428076256,1.0,0.5,11.516464471403813,2.6532928942807628,-0.8499061203973474,8.300187759205306,9.300187759205306
BHMBCCTHL01,387,26.14449459,91.73620513,307,bike,average,4,0,2016-10-06 14:30:00,0.7932816537467701,0.6,0.5,13.96640826873385,3.16328165374677,-0.47524411496759494,9.04951177006481,10.04951177006481
Others-CCCPS105a,2009,26.14747299,91.72804914,1306,car,average,5,0,2016-10-06 14:30:00,0.6500746640119462,1.0,0.5,13.250373320059731,4.0000746640119464,0.1395038408183742,10.279007681636749,10.279007681636749
BHMNCPHST01,1200,26.14001386,91.73099967,701,bike,high,6,0,2016-10-06 14:30:00,0.5841666666666666,0.6,0.8,12.920833333333333,3.7441666666666666,-0.048498348859857265,9.903003302280286,9.903003302280286
Others-CCCPS135a,3883,26.14749943,91.72800489,3055,bike,average,6,0,2016-10-06 14:30:00,0.7867628122585629,0.6,0.5,13.933814061292814,4.156762812258563,0.2546144089623073,10.509228817924614,10.509228817924614
BHMMBMMBX01,687,20.0000347,78.00000286,570,truck,average,4,0,2016-10-06 14:30:00,0.8296943231441049,1.5,0.5,14.148471615720524,4.2796943231441045,0.3449257453280577,10.689851490656114,10.689851490656114
Broad Street,690,26.13795775,91.74099445,644,car,average,5,0,2016-10-06 14:30:00,0.9333333333333333,1.0,0.5,14.666666666666668,4.283333333333333,0.3475991353390519,10.695198270678103,10.695198270678103
Shopping,1920,26.15050395,91.73353109,1388,car,average,4,0,2016-10-06 14:30:00,0.7229166666666667,1.0,0.5,13.614583333333332,3.572916666666666,-0.17430674608223148,9.651386507835536,10.651386507835536
Others-CCCPS119a,2803,26.14754061,91.72797041,541,bike,high,6,0,2016-10-06 14:30:00,0.1930074919728862,0.6,0.8,10.965037459864432,3.3530074919728863,-0.3358624879959216,9.328275024008157,10.328275024008157
Others-CCCPS98,3103,26.14749998,91.72797778,1124,car,average,5,0,2016-10-06 14:30:00,0.3622300999033194,1.0,0.5,11.811150499516597,3.7122300999033193,-0.07196047018705179,9.856079059625896,9.856079059625896
Others-CCCPS202,2937,26.14749053,91.72799688,1271,car,average,6,0,2016-10-06 14:30:00,0.4327545114061968,1.0,0.5,12.163772557030985,4.282754511406196,0.3471739052139116,10.694347810427821,10.694347810427821
BHMEURBRD01,470,26.14901995,91.7395035,438,cycle,average,4,0,2016-10-06 14:30:00,0.9319148936170213,1.0,0.5,14.659574468085108,3.781914893617021,-0.020766705469431136,9.958466589061137,9.958466589061137
Others-CCCPS8,1322,26.14754886,91.72799519,736,cycle,average,4,0,2016-10-06 14:30:00,0.556732223903177,1.0,0.5,12.783661119515886,3.4067322239031768,-0.2963937439646718,9.407212512070656,10.407212512070656
BHMNCPHST01,1200,26.14001386,91.73099967,683,truck,low,3,0,2016-10-06 15:04:00,0.5691666666666667,1.5,0.2,12.845833333333333,3.729166666666667,-0.059518062485174446,9.880963875029652,9.880963875029652
Others-CCCPS98,3103,26.14749998,91.72797778,1081,car,low,3,0,2016-10-06 15:04:00,0.3483725427006123,1.0,0.2,11.741862713503062,2.9083725427006124,-0.6625124752484545,8.674975049503091,9.674975049503091
BHMMBMMBX01,687,20.0000347,78.00000286,547,truck,low,3,0,2016-10-06 15:04:00,0.7962154294032023,1.5,0.2,13.981077147016013,3.956215429403202,0.10728276047077603,10.214565520941552,10.214565520941552
Others-CCCPS202,2937,26.14749053,91.72799688,1246,car,low,3,0,2016-10-06 15:04:00,0.42424242424242425,1.0,0.2,12.121212121212121,2.9842424242424244,-0.6067748507566196,8.786450298486761,9.786450298486761
Others-CCCPS119a,2803,26.14754061,91.72797041,509,bike,low,3,0,2016-10-06 15:04:00,0.18159115233678202,0.6,0.2,10.90795576168391,2.261591152336782,-1.1376688552480574,7.724662289503885,8.724662289503886
Shopping,1920,26.15050395,91.73353109,1346,car,low,3,0,2016-10-06 15:04:00,0.7010416666666667,1.0,0.2,13.505208333333334,3.2610416666666664,-0.40342495854195576,9.193150082916087,9.193150082916087
BHMEURBRD01,470,26.14901995,91.7395035,429,car,low,2,0,2016-10-06 15:04:00,0.9127659574468086,1.0,0.2,14.563829787234042,2.972765957446809,-0.6152060092578294,8.769587981484342,9.769587981484342
BHMNCPNST01,485,26.14004753,91.73097233,321,car,low,3,0,2016-10-06 15:04:00,0.6618556701030928,1.0,0.2,13.309278350515463,3.2218556701030927,-0.43221285589217273,9.135574288215654,9.135574288215654
BHMBCCTHL01,387,26.14449459,91.73620513,296,truck,low,2,0,2016-10-06 15:04:00,0.7648578811369509,1.5,0.2,13.824289405684755,3.4248578811369508,-0.28307777383221494,9.43384445233557,9.43384445233557
Broad Street,690,26.13795775,91.74099445,629,car,low,2,0,2016-10-06 15:04:00,0.9115942028985508,1.0,0.2,14.557971014492754,2.971594202898551,-0.6160668358952271,8.767866328209546,8.767866328209546
Others-CCCPS135a,3883,26.14749943,91.72800489,2921,cycle,low,3,0,2016-10-06 15:04:00,0.7522534123100695,1.0,0.2,13.761267061550347,3.312253412310069,-0.36580237379242964,9.26839525241514,9.26839525241514
Others-CCCPS8,1322,26.14754886,91.72799519,721,car,low,2,0,2016-10-06 15:04:00,0.5453857791225416,1.0,0.2,12.726928895612708,2.6053857791225417,-0.8851009663745939,8.229798067250812,9.229798067250812
BHMBCCMKT01,577,26.14453614,91.73617216,158,car,low,2,0,2016-10-06 15:04:00,0.2738301559792028,1.0,0.2,11.369150779896014,2.3338301559792027,-1.0845986464002082,7.830802707199584,8.830802707199584
Others-CCCPS105a,2009,26.14747299,91.72804914,1268,car,average,4,0,2016-10-06 15:04:00,0.6311597809855649,1.0,0.5,13.155798904927824,3.481159780985565,-0.24171571963934627,9.516568560721307,9.516568560721307
BHMNCPHST01,1200,26.14001386,91.73099967,642,bike,low,3,0,2016-10-06 15:31:00,0.535,0.6,0.2,12.675,2.615,-0.8780379023212512,8.243924195357497,9.243924195357497
Others-CCCPS105a,2009,26.14747299,91.72804914,1215,car,low,2,0,2016-10-06 15:31:00,0.6047784967645595,1.0,0.2,13.023892483822799,2.6647784967645594,-0.8414682503849691,8.317063499230063,9.317063499230063
Broad Street,690,26.13795775,91.74099445,594,car,low,3,0,2016-10-06 15:31:00,0.8608695652173913,1.0,0.2,14.304347826086957,3.420869565217391,-0.28600778045093794,9.427984439098124,9.427984439098124
Others-CCCPS202,2937,26.14749053,91.72799688,1191,car,low,3,0,2016-10-06 15:31:00,0.40551583248212464,1.0,0.2,12.027579162410623,2.965515832482125,-0.6205322959817349,8.75893540803653,8.75893540803653
BHMEURBRD01,470,26.14901995,91.7395035,403,car,low,2,0,2016-10-06 15:31:00,0.8574468085106383,1.0,0.2,14.287234042553191,2.9174468085106384,-0.6558460878760215,8.688307824247957,8.688307824247957
Others-CCCPS119a,2803,26.14754061,91.72797041,490,truck,low,3,0,2016-10-06 15:31:00,0.17481270067784516,1.5,0.2,10.874063503389225,3.334812700677845,-0.34922924729883986,9.30154150540232,9.30154150540232
BHMBCCTHL01,387,26.14449459,91.73620513,287,bike,low,2,0,2016-10-06 15:31:00,0.7416020671834626,0.6,0.2,13.708010335917313,2.3216020671834627,-1.0935819821811419,7.812836035637716,8.812836035637716
Others-CCCPS135a,3883,26.14749943,91.72800489,2748,cycle,low,3,0,2016-10-06 15:31:00,0.7077002317795519,1.0,0.2,13.538501158897759,3.2677002317795516,-0.3985332598286542,9.202933480342692,9.202933480342692
Others-CCCPS8,1322,26.14754886,91.72799519,696,cycle,low,3,0,2016-10-06 15:31:00,0.5264750378214826,1.0,0.2,12.632375189107414,3.0864750378214825,-0.5316699091026892,8.936660181794622,8.936660181794622
Others-CCCPS98,3103,26.14749998,91.72797778,1032,car,average,3,0,2016-10-06 15:31:00,0.33258137286496936,1.0,0.5,11.662906864324846,2.682581372864969,-0.828389410629401,8.343221178741198,9.343221178741198
BHMNCPNST01,485,26.14004753,91.73097233,310,car,low,3,0,2016-10-06 15:31:00,0.6391752577319587,1.0,0.2,13.195876288659793,3.1991752577319588,-0.4488749658411062,9.102250068317787,9.102250068317787
BHMBCCMKT01,577,26.14453614,91.73617216,153,bike,low,2,0,2016-10-06 15:31:00,0.2651646447140381,0.6,0.2,11.32582322357019,1.8451646447140382,-1.443595579247637,7.112808841504725,8.112808841504725
Shopping,1920,26.15050395,91.73353109,1269,car,low,3,0,2016-10-06 15:31:00,0.6609375,1.0,0.2,13.3046875,3.2209375,-0.4328873873318669,9.134225225336266,9.134225225336266
BHMMBMMBX01,687,20.0000347,78.00000286,519,truck,low,2,0,2016-10-06 15:31:00,0.7554585152838428,1.5,0.2,13.777292576419214,3.4154585152838424,-0.28998299516293774,9.420034009674124,9.420034009674124
BHMBCCMKT01,577,26.14453614,91.73617216,135,bike,low,1,0,2016-10-06 16:04:00,0.2339688041594454,0.6,0.2,11.169844020797226,1.3139688041594453,-1.833837315372396,6.332325369255207,7.332325369255207
Others-CCCPS119a,2803,26.14754061,91.72797041,434,car,average,2,0,2016-10-06 16:04:00,0.15483410631466285,1.0,0.5,10.774170531573315,2.0048341063146626,-1.3262947964778038,7.347410407044393,8.347410407044393
BHMEURBRD01,470,26.14901995,91.7395035,393,car,low,2,0,2016-10-06 16:04:00,0.8361702127659575,1.0,0.2,14.180851063829788,2.8961702127659574,-0.6714768873445569,8.657046225310886,8.657046225310886
Shopping,1920,26.15050395,91.73353109,1170,cycle,low,3,0,2016-10-06 16:04:00,0.609375,1.0,0.2,13.046875,3.169375,-0.4707676529188953,9.05846469416221,9.05846469416221
BHMNCPHST01,1200,26.14001386,91.73099967,593,car,low,2,0,2016-10-06 16:04:00,0.49416666666666664,1.0,0.2,12.470833333333333,2.5541666666666667,-0.9227289631350386,8.154542073729923,8.154542073729923
BHMNCPNST01,485,26.14004753,91.73097233,298,car,low,1,0,2016-10-06 16:04:00,0.6144329896907217,1.0,0.2,13.072164948453608,2.1744329896907217,-1.2016993880792854,7.5966012238414296,8.596601223841429
BHMBCCTHL01,387,26.14449459,91.73620513,260,car,low,2,0,2016-10-06 16:04:00,0.6718346253229974,1.0,0.2,13.359173126614987,2.7318346253229975,-0.7922056281492054,8.41558874370159,8.41558874370159
BHMMBMMBX01,687,20.0000347,78.00000286,501,car,low,3,0,2016-10-06 16:04:00,0.7292576419213974,1.0,0.2,13.646288209606986,3.289257641921397,-0.3826961607442108,9.234607678511578,9.234607678511578
Others-CCCPS98,3103,26.14749998,91.72797778,973,car,low,2,0,2016-10-06 16:04:00,0.31356751530776666,1.0,0.2,11.567837576538833,2.3735675153077667,-1.055405691731734,7.889188616536532,8.889188616536533
Others-CCCPS135a,3883,26.14749943,91.72800489,2542,car,low,3,0,2016-10-06 16:04:00,0.6546484676796291,1.0,0.2,13.273242338398145,3.2146484676796288,-0.43750760967525715,9.124984780649486,9.124984780649486
Others-CCCPS202,2937,26.14749053,91.72799688,1123,car,low,2,0,2016-10-06 16:04:00,0.38236295539666326,1.0,0.2,11.911814776983316,2.4423629553966633,-1.0048652884979126,7.990269423004175,8.990269423004175
Broad Street,690,26.13795775,91.74099445,565,car,low,2,0,2016-10-06 16:04:00,0.8188405797101449,1.0,0.2,14.094202898550725,2.878840579710145,-0.684208060245016,8.631583879509968,8.631583879509968
Others-CCCPS105a,2009,26.14747299,91.72804914,1157,bike,average,3,0,2016-10-06 16:04:00,0.5759084121453459,0.6,0.5,12.87954206072673,2.4459084121453456,-1.0022606272951509,7.995478745409699,8.995478745409699
Others-CCCPS8,1322,26.14754886,91.72799519,656,car,low,2,0,2016-10-06 16:04:00,0.4962178517397882,1.0,0.2,12.48108925869894,2.556217851739788,-0.9212220649951502,8.1575558700097,8.1575558700097
BHMMBMMBX01,687,20.0000347,78.00000286,479,car,low,2,0,2016-10-06 16:30:00,0.6972343522561864,1.0,0.2,13.486171761280932,2.7572343522561864,-0.7735457803515384,8.452908439296923,8.452908439296923
Others-CCCPS119a,2803,26.14754061,91.72797041,397,truck,low,2,0,2016-10-06 16:30:00,0.1416339636104174,1.5,0.2,10.708169818052086,2.801633963610417,-0.7409277135382709,8.518144572923458,8.518144572923458
Others-CCCPS105a,2009,26.14747299,91.72804914,1101,car,average,2,0,2016-10-06 16:30:00,0.5480338476854156,1.0,0.5,12.740169238427079,2.398033847685416,-1.0374315599808324,7.925136880038335,8.925136880038334
BHMNCPNST01,485,26.14004753,91.73097233,278,cycle,low,3,0,2016-10-06 16:30:00,0.5731958762886598,1.0,0.2,12.8659793814433,3.1331958762886596,-0.4973465584198221,9.005306883160355,9.005306883160355
BHMNCPHST01,1200,26.14001386,91.73099967,521,truck,low,2,0,2016-10-06 16:30:00,0.43416666666666665,1.5,0.2,12.170833333333334,3.0941666666666663,-0.526019272623612,8.947961454752775,8.947961454752775
Others-CCCPS135a,3883,26.14749943,91.72800489,2247,car,low,2,0,2016-10-06 16:30:00,0.5786762812258563,1.0,0.2,12.893381406129283,2.638676281225856,-0.8606441797331571,8.278711640533686,8.278711640533686
Shopping,1920,26.15050395,91.73353109,1028,cycle,low,2,0,2016-10-06 16:30:00,0.5354166666666667,1.0,0.2,12.677083333333332,2.595416666666667,-0.8924247506654156,8.215150498669168,8.215150498669168
BHMEURBRD01,470,26.14901995,91.7395035,347,bike,low,1,0,2016-10-06 16:30:00,0.7382978723404255,0.6,0.2,13.691489361702128,1.8182978723404255,-1.4633331884205572,7.073333623158886,8.073333623158886
Broad Street,690,26.13795775,91.74099445,500,car,average,3,0,2016-10-06 16:30:00,0.7246376811594203,1.0,0.5,13.623188405797102,3.0746376811594205,-0.5403661944691336,8.919267611061732,8.919267611061732
Others-CCCPS202,2937,26.14749053,91.72799688,1025,car,low,2,0,2016-10-06 16:30:00,0.3489955737146748,1.0,0.2,11.744977868573374,2.408995573714675,-1.0293785545353908,7.941242890929219,8.94124289092922
BHMBCCTHL01,387,26.14449459,91.73620513,247,car,low,2,0,2016-10-06 16:30:00,0.6382428940568475,1.0,0.2,13.191214470284237,2.6982428940568477,-0.8168837120646448,8.36623257587071,8.36623257587071
Others-CCCPS8,1322,26.14754886,91.72799519,622,car,average,2,0,2016-10-06 16:30:00,0.47049924357034795,1.0,0.5,12.35249621785174,2.3204992435703478,-1.0943921688741929,7.811215662251614,8.811215662251614
BHMBCCMKT01,577,26.14453614,91.73617216,129,car,low,2,0,2016-10-06 16:30:00,0.22357019064124783,1.0,0.2,11.11785095320624,2.2835701906412478,-1.1215220080563844,7.756955983887232,8.75695598388723
Others-CCCPS98,3103,26.14749998,91.72797778,907,cycle,low,2,0,2016-10-06 16:30:00,0.2922977763454721,1.0,0.2,11.46148888172736,2.3522977763454724,-1.0710314538817167,7.857937092236567,8.857937092236567
BHMNCPHST01,1200,26.14001386,91.73099967,242,car,low,2,0,2016-10-07 08:03:00,0.20166666666666666,1.0,0.2,11.008333333333333,2.2616666666666667,-1.1376133788287282,7.724773242342544,7.724773242342544
BHMBCCMKT01,577,26.14453614,91.73617216,58,car,low,2,0,2016-10-07 08:03:00,0.10051993067590988,1.0,0.2,10.50259965337955,2.16051993067591,-1.2119205831456432,7.576158833708714,8.576158833708714
Shopping,1920,26.15050395,91.73353109,587,car,low,2,0,2016-10-07 08:03:00,0.30572916666666666,1.0,0.2,11.528645833333334,2.3657291666666667,-1.0611641155530886,7.877671768893823,7.877671768893823
Others-CCCPS98,3103,26.14749998,91.72797778,747,car,low,2,0,2016-10-07 08:03:00,0.24073477280051564,1.0,0.2,11.203673864002578,2.3007347728005154,-1.108912089396827,7.782175821206346,7.782175821206346
BHMBCCTHL01,387,26.14449459,91.73620513,105,bike,low,1,0,2016-10-07 08:03:00,0.2713178294573643,0.6,0.2,11.356589147286822,1.3513178294573645,-1.8063989445078756,6.38720211098425,7.38720211098425
BHMNCPNST01,485,26.14004753,91.73097233,240,truck,low,2,0,2016-10-07 08:03:00,0.4948453608247423,1.5,0.2,12.474226804123711,3.1548453608247424,-0.4814418171049307,9.037116365790139,9.037116365790139
Others-CCCPS119a,2803,26.14754061,91.72797041,189,truck,low,1,0,2016-10-07 08:03:00,0.06742775597574027,1.5,0.2,10.337138779878702,2.2274277559757403,-1.1627669115391834,7.674466176921633,8.674466176921634
Broad Street,690,26.13795775,91.74099445,173,truck,low,1,0,2016-10-07 08:03:00,0.25072463768115943,1.5,0.2,11.253623188405797,2.410724637681159,-1.028108301885357,7.943783396229286,7.943783396229286
BHMEURBRD01,470,26.14901995,91.7395035,121,car,low,2,0,2016-10-07 08:03:00,0.2574468085106383,1.0,0.2,11.287234042553191,2.3174468085106383,-1.096634632888718,7.8067307342225645,7.8067307342225645
Others-CCCPS105a,2009,26.14747299,91.72804914,813,bike,low,2,0,2016-10-07 08:03:00,0.40467894474863114,0.6,0.2,12.023394723743156,1.9846789447486313,-1.3411017370464484,7.317796525907103,8.317796525907102
Others-CCCPS8,1322,26.14754886,91.72799519,390,car,low,2,0,2016-10-07 08:03:00,0.2950075642965204,1.0,0.2,11.475037821482601,2.3550075642965203,-1.069040714734658,7.861918570530683,7.861918570530683
Others-CCCPS135a,3883,26.14749943,91.72800489,1040,car,low,2,0,2016-10-07 08:03:00,0.2678341488539789,1.0,0.2,11.339170744269895,2.327834148853979,-1.0890035984945632,7.821992803010874,7.821992803010874
BHMMBMMBX01,687,20.0000347,78.00000286,423,car,low,1,0,2016-10-07 08:03:00,0.6157205240174672,1.0,0.2,13.078602620087336,2.1757205240174673,-1.2007535041083852,7.59849299178323,7.59849299178323
Others-CCCPS202,2937,26.14749053,91.72799688,518,cycle,low,2,0,2016-10-07 08:03:00,0.17637044603336738,1.0,0.2,10.881852230166837,2.2363704460333675,-1.1561971859741815,7.687605628051637,8.687605628051637
BHMMBMMBX01,687,20.0000347,78.00000286,443,bike,low,2,0,2016-10-07 08:30:00,0.6448326055312955,0.6,0.2,13.224163027656477,2.2248326055312955,-1.1646734325200099,7.670653134959981,7.670653134959981
Others-CCCPS119a,2803,26.14754061,91.72797041,250,car,low,1,0,2016-10-07 08:30:00,0.08919015340706386,1.0,0.2,10.445950767035319,1.6491901534070639,-1.5875677640523111,6.824864471895378,7.824864471895378
Others-CCCPS105a,2009,26.14747299,91.72804914,871,bike,average,2,0,2016-10-07 08:30:00,0.4335490293678447,0.6,0.5,12.167745146839223,1.8035490293678447,-1.4741683901447316,7.0516632197105364,8.051663219710537
BHMNCPHST01,1200,26.14001386,91.73099967,324,car,low,2,0,2016-10-07 08:30:00,0.27,1.0,0.2,11.35,2.33,-1.0874124612022822,7.825175077595436,7.825175077595436
BHMBCCMKT01,577,26.14453614,91.73617216,61,car,average,2,0,2016-10-07 08:30:00,0.10571923743500866,1.0,0.5,10.528596187175044,1.9557192374350088,-1.362376915797724,7.275246168404552,8.275246168404552
Shopping,1920,26.15050395,91.73353109,738,truck,low,2,0,2016-10-07 08:30:00,0.384375,1.5,0.2,11.921875,3.0443749999999996,-0.5625985997965407,8.874802800406918,8.874802800406918
BHMBCCTHL01,387,26.14449459,91.73620513,126,car,low,1,0,2016-10-07 08:30:00,0.32558139534883723,1.0,0.2,11.627906976744185,1.8855813953488372,-1.413903511403547,7.172192977192906,8.172192977192907
Others-CCCPS135a,3883,26.14749943,91.72800489,1409,bike,low,3,0,2016-10-07 08:30:00,0.3628637651300541,0.6,0.2,11.81431882565027,2.4428637651300544,-1.0044973698417299,7.99100526031654,7.99100526031654
BHMNCPNST01,485,26.14004753,91.73097233,254,car,low,2,0,2016-10-07 08:30:00,0.5237113402061856,1.0,0.2,12.618556701030927,2.5837113402061855,-0.9010240403644393,8.197951919271121,8.197951919271121
Others-CCCPS202,2937,26.14749053,91.72799688,655,bike,low,3,0,2016-10-07 08:30:00,0.223016683690841,0.6,0.2,11.115083418454205,2.3030166836908412,-1.1072356890948347,7.785528621810331,7.785528621810331
Others-CCCPS8,1322,26.14754886,91.72799519,428,car,average,3,0,2016-10-07 08:30:00,0.3237518910741301,1.0,0.5,11.61875945537065,2.6737518910741302,-0.8348759680157342,8.330248063968531,8.330248063968531
Others-CCCPS98,3103,26.14749998,91.72797778,821,bike,low,3,0,2016-10-07 08:30:00,0.26458266194005803,0.6,0.2,11.32291330970029,2.3445826619400583,-1.076699343970665,7.84660131205867,7.84660131205867
